生活困苦,生活困苦,sheng1 huo3 kun4 ku3,ʂɤŋ xwɔ kʰwən kʰu
升級,升级,sheng1 ji2,ʂɤŋ tɕi
牲口,牲口,sheng1 kou3,ʂɤŋ kʰoʊ
生拉硬扯,生拉硬扯,sheng1 la1 ying4 che3,ʂɤŋ la iŋ ʈʂʰɤ
生拉硬拽,生拉硬拽,sheng1 la1 ying4 zhuai4,ʂɤŋ la iŋ ʈʂwaɪ
聲淚俱下,声泪俱下,sheng1 lei4 ju4 xia4,ʂɤŋ lɤ tɕy ɕja
生靈塗炭,生灵涂炭,sheng1 ling2 tu2 tan4,ʂɤŋ liŋ tʰu tʰan
生龍活虎,生龙活虎,sheng1 long2 huo2 hu3,ʂɤŋ lʊŋ xwɔ xu
生悶氣,生闷气,sheng1 men4 qi4,ʂɤŋ mən tɕʰi
生命,生命,sheng1 ming4,ʂɤŋ miŋ
生命力,生命力,sheng1 ming4 li4,ʂɤŋ miŋ li
生命體,生命体,sheng1 ming4 ti3,ʂɤŋ miŋ tʰi
生平事跡,生平事迹,sheng1 ping2 shi4 ji4,ʂɤŋ pʰiŋ ʂɨ tɕi
生氣,生气,sheng1 qi4,ʂɤŋ tɕʰi
生前,生前,sheng1 qian2,ʂɤŋ tɕʰjɛn
生日,生日,sheng1 ri4,ʂɤŋ ʐɨ
生澀,生涩,sheng1 se4,ʂɤŋ sɤ
生殺予奪,生杀予夺,sheng1 sha1 yu3 duo2,ʂɤŋ ʂa y twɔ
聲勢,声势,sheng1 shi4,ʂɤŋ ʂɨ
聲勢浩大,声势浩大,sheng1 shi4 hao4 da4,ʂɤŋ ʂɨ xɑʊ ta
生疏,生疏,sheng1 shu1,ʂɤŋ ʂu
聲嘶力竭,声嘶力竭,sheng1 si1 li4 jie2,ʂɤŋ sɯ li tɕjɛ
生死,生死,sheng1 si3,ʂɤŋ sɯ
生死相依,生死相依,sheng1 si3 xiang1 yi1,ʂɤŋ sɯ ɕjɑŋ i
生態,生态,sheng1 tai4,ʂɤŋ tʰaɪ
生態學,生态学,sheng1 tai4 xue2,ʂɤŋ tʰaɪ ɕɥœ
升騰,升腾,sheng1 teng2,ʂɤŋ tʰɤŋ
生吞活剝,生吞活剥,sheng1 tun1 huo2 bo1,ʂɤŋ tʰwən xwɔ pwɔ
聲望,声望,sheng1 wang4,ʂɤŋ wɑŋ
生物,生物,sheng1 wu4,ʂɤŋ u
生物分類法,生物分类法,sheng1 wu4 fen1 lei4 fa3,ʂɤŋ u fən lɤ fa
生下,生下,sheng1 xia4,ʂɤŋ ɕja
生效,生效,sheng1 xiao4,ʂɤŋ ɕjɑʊ
生肖,生肖,sheng1 xiao4,ʂɤŋ ɕjɑʊ
生鏽,生锈,sheng1 xiu4,ʂɤŋ ɕjoʊ
生涯,生涯,sheng1 ya2,ʂɤŋ ja
聲音,声音,sheng1 yin1,ʂɤŋ in
生於憂患，死於安樂,生于忧患，死于安乐,sheng1 yu2 you1 huan4 si3 yu2 an1 le4,ʂɤŋ y yoʊ xwan sɯ y an lɤ
生殖,生殖,sheng1 zhi2,ʂɤŋ ʈʂɨ
繩索,绳索,sheng2 suo3,ʂɤŋ swɔ
繩子,绳子,sheng2 zi5,ʂɤŋ tsɯ
省份,省份,sheng3 fen4,ʂɤŋ fən
省會,省会,sheng3 hui4,ʂɤŋ xweɪ
省儉,省俭,sheng3 jian3,ʂɤŋ tɕjɛn
省委書記,省委书记,sheng3 wei3 shu1 ji5,ʂɤŋ wɤ ʂu tɕi
省油的燈,省油的灯,sheng3 you2 de5 deng1,ʂɤŋ yoʊ tɤ tɤŋ
勝敗兵家常事,胜败兵家常事,sheng4 bai4 bing1 jia1 chang2 shi4,ʂɤŋ paɪ piŋ tɕja ʈʂʰɑŋ ʂɨ
剩菜,剩菜,sheng4 cai4,ʂɤŋ tsʰaɪ
盛傳,盛传,sheng4 chuan2,ʂɤŋ ʈʂʰwan
勝負,胜负,sheng4 fu4,ʂɤŋ fu
勝負兵家常事,胜负兵家常事,sheng4 fu4 bing1 jia1 chang2 shi4,ʂɤŋ fu piŋ tɕja ʈʂʰɑŋ ʂɨ
盛會,盛会,sheng4 hui4,ʂɤŋ xweɪ
勝景,胜景,sheng4 jing3,ʂɤŋ tɕiŋ
勝利,胜利,sheng4 li4,ʂɤŋ li
盛名,盛名,sheng4 ming2,ʂɤŋ miŋ
盛氣凌人,盛气凌人,sheng4 qi4 ling2 ren2,ʂɤŋ tɕʰi liŋ ʐən
聖人,圣人,sheng4 ren2,ʂɤŋ ʐən
聖人不為而成,圣人不为而成,sheng4 ren2 bu4 wei2 er2 cheng2,ʂɤŋ ʐən pu wɤ ɑɻ ʈʂʰɤŋ
聖人不行而知,圣人不行而知,sheng4 ren2 bu4 xing2 er2 zhi1,ʂɤŋ ʐən pu ɕiŋ ɑɻ ʈʂɨ
勝任,胜任,sheng4 ren4,ʂɤŋ ʐən
勝似,胜似,sheng4 si4,ʂɤŋ sɯ
勝訴,胜诉,sheng4 su4,ʂɤŋ su
盛夏,盛夏,sheng4 xia4,ʂɤŋ ɕja
盛行不衰,盛行不衰,sheng4 xing2 bu4 shuai1,ʂɤŋ ɕiŋ pu ʂwaɪ
盛宴,盛宴,sheng4 yan4,ʂɤŋ jɛn
剩餘,剩余,sheng4 yu2,ʂɤŋ y
聖戰,圣战,sheng4 zhan4,ʂɤŋ ʈʂan
勝仗,胜仗,sheng4 zhang4,ʂɤŋ ʈʂɑŋ
聖旨,圣旨,sheng4 zhi3,ʂɤŋ ʈʂɨ
失敗,失败,shi1 bai4,ʂɨ paɪ
失敗乃成功之母,失败乃成功之母,shi1 bai4 nai3 cheng2 gong1 zhi1 mu3,ʂɨ paɪ naɪ ʈʂʰɤŋ kʊŋ ʈʂɨ mu
施暴,施暴,shi1 bao4,ʂɨ pɑʊ
濕痺,湿痹,shi1 bi4,ʂɨ pi
蓍草,蓍草,shi1 cao3,ʂɨ tsʰɑʊ
失措,失措,shi1 cuo4,ʂɨ tsʰwɔ
失當,失当,shi1 dang4,ʂɨ tɑŋ
失道寡助,失道寡助,shi1 dao4 gua3 zhu4,ʂɨ tɑʊ kwa ʈʂu
师范,師範,shi1 fan4,ʂɨ fan
師範大學,师范大学,shi1 fan4 da4 xue2,ʂɨ fan ta ɕɥœ
師範學校,师范学校,shi1 fan4 xue2 xiao4,ʂɨ fan ɕɥœ ɕjɑʊ
師範學院,师范学院,shi1 fan4 xue2 yuan4,ʂɨ fan ɕɥœ ɥœn
施肥,施肥,shi1 fei2,ʂɨ fɤ
師傅,师傅,shi1 fu4,ʂɨ fu
詩歌,诗歌,shi1 ge1,ʂɨ kɤ
施工,施工,shi1 gong1,ʂɨ kʊŋ
施工縫,施工缝,shi1 gong1 feng4,ʂɨ kʊŋ fɤŋ
屍骸,尸骸,shi1 hai2,ʂɨ xaɪ
失魂落魄,失魂落魄,shi1 hun2 luo4 po4,ʂɨ xwən lwɔ pʰwɔ
詩箋,诗笺,shi1 jian1,ʂɨ tɕjɛn
施教,施教,shi1 jiao4,ʂɨ tɕjɑʊ
失控,失控,shi1 kong4,ʂɨ kʰʊŋ
施禮,施礼,shi1 li3,ʂɨ li
濕淋淋,湿淋淋,shi1 lin2 lin2,ʂɨ lin lin
失靈,失灵,shi1 ling2,ʂɨ liŋ
濕漉漉,湿漉漉,shi1 lu4 lu4,ʂɨ lu lu
失眠,失眠,shi1 mian2,ʂɨ mjɛn
施耐庵,施耐庵,shi1 nai4 an1,ʂɨ naɪ an
失陪,失陪,shi1 pei2,ʂɨ pɤ
失去,失去,shi1 qu4,ʂɨ tɕʰy
詩人,诗人,shi1 ren2,ʂɨ ʐən
施捨,施舍,shi1 she3,ʂɨ ʂɤ
師生,师生,shi1 sheng1,ʂɨ ʂɤŋ
失勢,失势,shi1 shi4,ʂɨ ʂɨ
屍體,尸体,shi1 ti3,ʂɨ tʰi
失調,失调,shi1 tiao2,ʂɨ tʰjɑʊ
濕透,湿透,shi1 tou4,ʂɨ tʰoʊ
失望,失望,shi1 wang4,ʂɨ wɑŋ
尸位素餐,尸位素餐,shi1 wei4 su4 can1,ʂɨ wɤ su tsʰan
失物招領,失物招领,shi1 wu4 zhao1 ling3,ʂɨ u ʈʂɑʊ liŋ
失業,失业,shi1 ye4,ʂɨ jɛ
失業率,失业率,shi1 ye4 lv4,ʂɨ jɛ ly
失意,失意,shi1 yi4,ʂɨ i
詩意,诗意,shi1 yi4,ʂɨ i
蓍占,蓍占,shi1 zhan1,ʂɨ ʈʂan
失著,失着,shi1 zhao1,ʂɨ ʈʂɑʊ
獅子,狮子,shi1 zi5,ʂɨ tsɯ
蝨子,虱子,shi1 zi5,ʂɨ tsɯ
獅子狗,狮子狗,shi1 zi5 gou3,ʂɨ tsɯ koʊ
失蹤,失踪,shi1 zong1,ʂɨ tsʊŋ
獅鬃,狮鬃,shi1 zong1,ʂɨ tsʊŋ
石碑,石碑,shi2 bei1,ʂɨ bɤ
時弊,时弊,shi2 bi4,ʂɨ pi
識辨,识辨,shi2 bian4,ʂɨ pjɛn
時差,时差,shi2 cha1,ʂɨ ʈʂʰa
時辰,时辰,shi2 chen2,ʂɨ ʈʂʰən
石沉大海,石沉大海,shi2 chen2 da4 hai3,ʂɨ ʈʂʰən ta xaɪ
石幢,石幢,shi2 chuang2,ʂɨ ʈʂʰwɑŋ
時代,时代,shi2 dai4,ʂɨ taɪ
實地,实地,shi2 di4,ʂɨ ti
實地調查,实地调查,shi2 di4 diao4 cha2,ʂɨ ti tjɑʊ ʈʂʰa
實地勘查,实地勘查,shi2 di4 kan1 cha2,ʂɨ ti kʰan ʈʂʰa
十點,十点,shi2 dian3,ʂɨ tjɛn
十點鐘,十点钟,shi2 dian3 zhong1,ʂɨ tjɛn ʈʂʊŋ
拾掇,拾掇,shi2 duo5,ʂɨ twɔ
十二點,十二点,shi2 er4 dian3,ʂɨ ɑɻ tjɛn
十二點鐘,十二点钟,shi2 er4 dian3 zhong1,ʂɨ ɑɻ tjɛn ʈʂʊŋ
十二月,十二月,shi2 er4 yue4,ʂɨ ɑɻ ɥœ
十二支,十二支,shi2 er4 zhi1,ʂɨ ɑɻ ʈʂɨ
十分,十分,shi2 fen1,ʂɨ fən
十分鐘,十分钟,shi2 fen1 zhong1,ʂɨ fən ʈʂʊŋ
十干,十干,shi2 gan1,ʂɨ kan
實幹,实干,shi2 gan4,ʂɨ kan
實幹家,实干家,shi2 gan4 jia1,ʂɨ kan tɕja
實幹精神,实干精神,shi2 gan4 jing1 shen2,ʂɨ kan tɕiŋ ʂən
石膏,石膏,shi2 gao1,ʂɨ kɑʊ
時光飛逝,时光飞逝,shi2 guang1 fei1 shi4,ʂɨ kwɑŋ fɤ ʂɨ
時光流逝,时光流逝,shi2 guang1 liu2 shi4,ʂɨ kwɑŋ ljoʊ ʂɨ
時過境遷,时过境迁,shi2 guo4 jing4 qian1,ʂɨ kwɔ tɕiŋ tɕʰjɛn
時候,时候,shi2 hou5,ʂɨ xoʊ
實際,实际,shi2 ji4,ʂɨ tɕi
石瘕,石瘕,shi2 jia3,ʂɨ tɕja
時間,时间,shi2 jian1,ʂɨ tɕjɛn
時間表,时间表,shi2 jian1 biao3,ʂɨ tɕjɛn pjɑʊ
時間充裕,时间充裕,shi2 jian1 chong1 yu4,ʂɨ tɕjɛn ʈʂʰʊŋ y
時間點,时间点,shi2 jian1 dian3,ʂɨ tɕjɛn tjɛn
實踐,实践,shi2 jian4,ʂɨ tɕjɛn
石匠,石匠,shi2 jiang4,ʂɨ tɕjɑŋ
石階,石阶,shi2 jie1,ʂɨ tɕjɛ
十誡,十诫,shi2 jie4,ʂɨ tɕjɛ
什錦,什锦,shi2 jin3,ʂɨ tɕin
實勁,实劲,shi2 jin4,ʂɨ tɕin
時局,时局,shi2 ju2,ʂɨ tɕy
時局不穩,时局不稳,shi2 ju2 bu4 wen3,ʂɨ tɕy pu wən
時局突變,时局突变,shi2 ju2 tu1 bian4,ʂɨ tɕy tʰu pjɛn
時局穩定,时局稳定,shi2 ju2 wen3 ding4,ʂɨ tɕy wən tiŋ
時刻,时刻,shi2 ke4,ʂɨ kʰɤ
時空,时空,shi2 kong1,ʂɨ kʰʊŋ
石蠟烴,石蜡烃,shi2 la4 ting1,ʂɨ la tʰiŋ
十里洋場,十里洋场,shi2 li3 yang2 chang3,ʂɨ li jɑŋ ʈʂʰɑŋ
實例,实例,shi2 li4,ʂɨ li
實力,实力,shi2 li4,ʂɨ li
食量,食量,shi2 liang4,ʂɨ ljɑŋ
石榴,石榴,shi2 liu2,ʂɨ ljoʊ
蒔羅,莳罗,shi2 luo2,ʂɨ lwɔ
時髦,时髦,shi2 mao2,ʂɨ mɑʊ
石棉,石棉,shi2 mian2,ʂɨ mjɛn
石棉瓦,石棉瓦,shi2 mian2 wa3,ʂɨ mjɛn wa
石棉製品,石棉制品,shi2 mian2 zhi4 pin3,ʂɨ mjɛn ʈʂɨ pʰin
十面埋伏,十面埋伏,shi2 mian4 mai2 fu2,ʂɨ mjɛn maɪ fu
十拿九穩,十拿九稳,shi2 na2 jiu3 wen3,ʂɨ na tɕjoʊ wən
十年九不遇,十年九不遇,shi2 nian2 jiu3 bu2 yu4,ʂɨ njɛn tɕjoʊ pu y
十年樹木，百年樹人,十年树木，百年树人,shi2 nian2 shu4 mu4 bai3 nian2 shu4 ren2,ʂɨ njɛn ʂu mu paɪ njɛn ʂu ʐən
實拍,实拍,shi2 pai1,ʂɨ pʰaɪ
食品,食品,shi2 pin3,ʂɨ pʰin
識破,识破,shi2 po4,ʂɨ pʰwɔ
食譜,食谱,shi2 pu3,ʂɨ pʰu
拾起,拾起,shi2 qi3,ʂɨ tɕʰi
拾取,拾取,shi2 qu3,ʂɨ tɕʰy
十全十美,十全十美,shi2 quan2 shi2 mei3,ʂɨ tɕʰɥœn ʂɨ mɤ
時日,时日,shi2 ri4,ʂɨ ʐɨ
實施,实施,shi2 shi1,ʂɨ ʂɨ
時時刻刻,时时刻刻,shi2 shi2 ke4 ke4,ʂɨ ʂɨ kʰɤ kʰɤ
時事,时事,shi2 shi4,ʂɨ ʂɨ
石筍,石笋,shi2 sun3,ʂɨ swən
石炭紀,石炭纪,shi2 tan4 ji4,ʂɨ tʰan tɕi
石炭酸,石炭酸,shi2 tan4 suan1,ʂɨ tʰan swan
食堂,食堂,shi2 tang2,ʂɨ tʰɑŋ
石頭,石头,shi2 tou5,ʂɨ tʰoʊ
什物,什物,shi2 wu4,ʂɨ u
食物,食物,shi2 wu4,ʂɨ u
食物鏈,食物链,shi2 wu4 lian4,ʂɨ u ljɛn
實習,实习,shi2 xi2,ʂɨ ɕi
實習生,实习生,shi2 xi2 sheng1,ʂɨ ɕi ʂɤŋ
實習醫生,实习医生,shi2 xi2 yi1 sheng1,ʂɨ ɕi i ʂɤŋ
實現,实现,shi2 xian4,ʂɨ ɕjɛn
實行,实行,shi2 xing2,ʂɨ ɕiŋ
石鹽,石盐,shi2 yan2,ʂɨ jɛn
食鹽,食盐,shi2 yan2,ʂɨ jɛn
實驗室,实验室,shi2 yan4 shi4,ʂɨ jɛn ʂɨ
實驗式,实验式,shi2 yan4 shi4,ʂɨ jɛn ʂɨ
實業家,实业家,shi2 ye4 jia1,ʂɨ jɛ tɕja
時宜,时宜,shi2 yi2,ʂɨ i
十一月,十一月,shi2 yi2 yue4,ʂɨ i ɥœ
十億,十亿,shi2 yi4,ʂɨ i
十一點,十一点,shi2 yi4 dian3,ʂɨ i tjɛn
十一點鐘,十一点钟,shi2 yi4 dian3 zhong1,ʂɨ i tjɛn ʈʂʊŋ
食用,食用,shi2 yong4,ʂɨ yʊŋ
食用油,食用油,shi2 yong4 you2,ʂɨ yʊŋ yoʊ
食用植物,食用植物,shi2 yong4 zhi2 wu4,ʂɨ yʊŋ ʈʂɨ u
石油,石油,shi2 you2,ʂɨ yoʊ
鰣魚,鲥鱼,shi2 yu2,ʂɨ y
食慾,食欲,shi2 yu4,ʂɨ y
十月,十月,shi2 yue4,ʂɨ ɥœ
實在,实在,shi2 zai4,ʂɨ tsaɪ
十之八九,十之八九,shi2 zhi1 ba1 jiu3,ʂɨ ʈʂɨ pa tɕjoʊ
石柱,石柱,shi2 zhu4,ʂɨ ʈʂu
時裝界,时装界,shi2 zhuang1 jie4,ʂɨ ʈʂwɑŋ tɕjɛ
識字,识字,shi2 zi4,ʂɨ tsɯ
十字鎬,十字镐,shi2 zi4 gao3,ʂɨ tsɯ kɑʊ
十字街頭,十字街头,shi2 zi4 jie1 tou2,ʂɨ tsɯ tɕjɛ tʰoʊ
十字路口,十字路口,shi2 zi4 lu4 kou3,ʂɨ tsɯ lu kʰoʊ
使臣,使臣,shi3 chen2,ʂɨ ʈʂʰən
使出,使出,shi3 chu1,ʂɨ ʈʂʰu
使出渾身解數,使出浑身解数,shi3 chu1 hun2 shen1 xie4 shu4,ʂɨ ʈʂʰu xwən ʂən ɕjɛ ʂu
使得,使得,shi3 de2,ʂɨ tɤ
使館,使馆,shi3 guan3,ʂɨ kwan
使壞,使坏,shi3 huai4,ʂɨ xwaɪ
使喚,使唤,shi3 huan4,ʂɨ xwan
史績,史绩,shi3 ji4,ʂɨ tɕi
史鑑,史鉴,shi3 jian4,ʂɨ tɕjɛn
使節,使节,shi3 jie2,ʂɨ tɕjɛ
使勁,使劲,shi3 jin4,ʂɨ tɕin
矢量,矢量,shi3 liang4,ʂɨ ljɑŋ
矢量圖,矢量图,shi3 liang4 tu2,ʂɨ ljɑŋ tʰu
史錄,史录,shi3 lu4,ʂɨ lu
使命,使命,shi3 ming4,ʂɨ miŋ
使命感,使命感,shi3 ming4 gan3,ʂɨ miŋ kan
始末,始末,shi3 mo4,ʂɨ mwɔ
使女,使女,shi3 nv3,ʂɨ ny
史前,史前,shi3 qian2,ʂɨ tɕʰjɛn
使然,使然,shi3 ran2,ʂɨ ʐan
使人,使人,shi3 ren2,ʂɨ ʐən
史上,史上,shi3 shang4,ʂɨ ʂɑŋ
史詩,史诗,shi3 shi1,ʂɨ ʂɨ
史實,史实,shi3 shi2,ʂɨ ʂɨ
豕食丐衣,豕食丐衣,shi3 shi2 gai4 yi1,ʂɨ ʂɨ kaɪ i
史事,史事,shi3 shi4,ʂɨ ʂɨ
史書,史书,shi3 shu1,ʂɨ ʂu
使徒,使徒,shi3 tu2,ʂɨ tʰu
史文,史文,shi3 wen2,ʂɨ wən
使性子,使性子,shi3 xing4 zi5,ʂɨ ɕiŋ tsɯ
史學,史学,shi3 xue2,ʂɨ ɕɥœ
史學家,史学家,shi3 xue2 jia1,ʂɨ ɕɥœ tɕja
使眼色,使眼色,shi3 yan3 se4,ʂɨ jɛn sɤ
使用,使用,shi3 yong4,ʂɨ yʊŋ
使用量,使用量,shi3 yong4 liang4,ʂɨ yʊŋ ljɑŋ
使用者,使用者,shi3 yong4 zhe3,ʂɨ yʊŋ ʈʂɤ
使者,使者,shi3 zhe3,ʂɨ ʈʂɤ
使之疲於奔命,使之疲于奔命,shi3 zhi1 pi2 yu2 ben1 ming4,ʂɨ ʈʂɨ pʰi y pən miŋ
始終不渝,始终不渝,shi3 zhong1 bu4 yu2,ʂɨ ʈʂʊŋ pu y
始祖,始祖,shi3 zu3,ʂɨ tsu
始祖鳥,始祖鸟,shi3 zu3 niao3,ʂɨ tsu njɑʊ
始作俑者,始作俑者,shi3 zuo4 yong3 zhe3,ʂɨ tswɔ yʊŋ ʈʂɤ
示愛,示爱,shi4 ai4,ʂɨ aɪ
事半功倍,事半功倍,shi4 ban4 gong1 bei4,ʂɨ pan kʊŋ bɤ
事倍功半,事倍功半,shi4 bei4 gong1 ban4,ʂɨ bɤ kʊŋ pan
士兵,士兵,shi4 bing1,ʂɨ piŋ
世博,世博,shi4 bo2,ʂɨ pwɔ
事不關己,事不关己,shi4 bu4 guan1 ji3,ʂɨ pu kwan tɕi
事不關己，高高掛起,事不关己，高高挂起,shi4 bu4 guan1 ji3 gao1 gao1 gua4 qi3,ʂɨ pu kwan tɕi kɑʊ kɑʊ kwa tɕʰi
勢不可當,势不可当,shi4 bu4 ke3 dang1,ʂɨ pu kʰɤ tɑŋ
是不是,是不是,shi4 bu5 shi4,ʂɨ pu ʂɨ
恃才傲物,恃才傲物,shi4 cai2 ao4 wu4,ʂɨ tsʰaɪ ɑʊ u
市場,市场,shi4 chang3,ʂɨ ʈʂʰɑŋ
試穿,试穿,shi4 chuan1,ʂɨ ʈʂʰwan
侍從,侍从,shi4 cong2,ʂɨ tsʰʊŋ
世代顯貴,世代显贵,shi4 dai4 xian3 gui4,ʂɨ taɪ ɕjɛn kweɪ
適當,适当,shi4 dang4,ʂɨ tɑŋ
世道,世道,shi4 dao4,ʂɨ tɑʊ
世道混亂,世道混乱,shi4 dao4 hun4 luan4,ʂɨ tɑʊ xwən lwan
適得其反,适得其反,shi4 de2 qi2 fan3,ʂɨ tɤ tɕʰi fan
似的,似的,shi4 de5,ʂɨ tɤ
是的,是的,shi4 de5,ʂɨ tɤ
舐犢情深,舐犊情深,shi4 du2 qing2 shen1,ʂɨ tu tɕʰiŋ ʂən
視而不見,视而不见,shi4 er2 bu2 jian4,ʂɨ ɑɻ pu tɕjɛn
事發後,事发后,shi4 fa1 hou4,ʂɨ fa xoʊ
示範,示范,shi4 fan4,ʂɨ fan
釋放,释放,shi4 fang4,ʂɨ fɑŋ
是非不分,是非不分,shi4 fei1 bu4 fen1,ʂɨ fɤ pu fən
是否,是否,shi4 fou2,ʂɨ foʊ
弒父,弑父,shi4 fu4,ʂɨ fu
事故,事故,shi4 gu4,ʂɨ ku
事關重大,事关重大,shi4 guan1 zhong4 da4,ʂɨ kwan ʈʂʊŋ ta
事過境遷,事过境迁,shi4 guo4 jing4 qian1,ʂɨ kwɔ tɕiŋ tɕʰjɛn
嗜好,嗜好,shi4 hao4,ʂɨ xɑʊ
諡號,谥号,shi4 hao4,ʂɨ xɑʊ
適合,适合,shi4 he2,ʂɨ xɤ
釋懷,释怀,shi4 huai2,ʂɨ xwaɪ
市集,市集,shi4 ji2,ʂɨ tɕi
世紀,世纪,shi4 ji4,ʂɨ tɕi
事跡,事迹,shi4 ji4,ʂɨ tɕi
嗜痂成癖,嗜痂成癖,shi4 jia1 cheng2 pi3,ʂɨ tɕja ʈʂʰɤŋ pʰi
釋迦牟尼,释迦牟尼,shi4 jia1 mou2 ni2,ʂɨ tɕja moʊ ni
世家望族,世家望族,shi4 jia1 wang4 zu2,ʂɨ tɕja wɑŋ tsu
嗜痂之癖,嗜痂之癖,shi4 jia1 zhi1 pi3,ʂɨ tɕja ʈʂɨ pʰi
事件,事件,shi4 jian4,ʂɨ tɕjɛn
世交,世交,shi4 jiao1,ʂɨ tɕjɑʊ
世界,世界,shi4 jie4,ʂɨ tɕjɛ
世界盃,世界杯,shi4 jie4 bei1,ʂɨ tɕjɛ bɤ
世界歷史,世界历史,shi4 jie4 li4 shi3,ʂɨ tɕjɛ li ʂɨ
世界史,世界史,shi4 jie4 shi3,ʂɨ tɕjɛ ʂɨ
世界知名,世界知名,shi4 jie4 zhi1 ming2,ʂɨ tɕjɛ ʈʂɨ miŋ
試卷,试卷,shi4 juan4,ʂɨ tɕɥœn
視覺,视觉,shi4 jue2,ʂɨ tɕɥœ
弒君,弑君,shi4 jun1,ʂɨ tɕyn
適可而止,适可而止,shi4 ke3 er2 zhi3,ʂɨ kʰɤ ɑɻ ʈʂɨ
市儈,市侩,shi4 kuai4,ʂɨ kʰwaɪ
侍郎,侍郎,shi4 lang2,ʂɨ lɑŋ
拭淚,拭泪,shi4 lei4,ʂɨ lɤ
事理,事理,shi4 li3,ʂɨ li
事例,事例,shi4 li4,ʂɨ li
勢力,势力,shi4 li4,ʂɨ li
世貿中心,世贸中心,shi4 mao4 zhong1 xin1,ʂɨ mɑʊ ʈʂʊŋ ɕin
世面,世面,shi4 mian4,ʂɨ mjɛn
市面,市面,shi4 mian4,ʂɨ mjɛn
市民,市民,shi4 min2,ʂɨ min
弒母,弑母,shi4 mu3,ʂɨ mu
拭目以待,拭目以待,shi4 mu4 yi3 dai4,ʂɨ mu i taɪ
室內,室内,shi4 nei4,ʂɨ nɤ
弒虐,弑虐,shi4 nue4,ʂɨ nu ɤ
視頻,视频,shi4 pin2,ʂɨ pʰin
士氣,士氣,shi4 qi4,ʂɨ tɕʰi
世情,世情,shi4 qing2,ʂɨ tɕʰiŋ
世情冷暖,世情冷暖,shi4 qing2 leng3 nuan3,ʂɨ tɕʰiŋ lɤŋ nwan
事情無著,事情无着,shi4 qing2 wu2 zhuo2,ʂɨ tɕʰiŋ u ʈʂwɔ
事情,事情,shi4 qing5,ʂɨ tɕʰiŋ
逝去,逝去,shi4 qu4,ʂɨ tɕʰy
世人,世人,shi4 ren2,ʂɨ ʐən
世人皆知,世人皆知,shi4 ren2 jie1 zhi1,ʂɨ ʐən tɕjɛ ʈʂɨ
視如敝屣,视如敝屣,shi4 ru2 bi4 xi3,ʂɨ ʐu pi ɕi
視如草芥,视如草芥,shi4 ru2 cao3 jie4,ʂɨ ʐu tsʰɑʊ tɕjɛ
勢如破竹,势如破竹,shi4 ru2 po4 zhu2,ʂɨ ʐu pʰwɔ ʈʂu
事實,事实,shi4 shi2,ʂɨ ʂɨ
事實俱在,事实俱在,shi4 shi2 ju4 zai4,ʂɨ ʂɨ tɕy tsaɪ
事實上,事实上,shi4 shi2 shang4,ʂɨ ʂɨ ʂɑŋ
逝世,逝世,shi4 shi4,ʂɨ ʂɨ
試試看,试试看,shi4 shi4 kan4,ʂɨ ʂɨ kʰan
世事難料,世事难料,shi4 shi4 nan2 liao4,ʂɨ ʂɨ nan ljɑʊ
視死如歸,视死如归,shi4 si3 ru2 gui1,ʂɨ sɯ ʐu kweɪ
世俗,世俗,shi4 su2,ʂɨ su
世俗習氣,世俗习气,shi4 su2 xi2 qi4,ʂɨ su ɕi tɕʰi
世態,世态,shi4 tai4,ʂɨ tʰaɪ
仕途,仕途,shi4 tu2,ʂɨ tʰu
視圖,视图,shi4 tu2,ʂɨ tʰu
試圖,试图,shi4 tu2,ʂɨ tʰu
仕途得意,仕途得意,shi4 tu2 de2 yi4,ʂɨ tʰu tɤ i
室外,室外,shi4 wai4,ʂɨ waɪ
式微,式微,shi4 wei1,ʂɨ wɤ
示威,示威,shi4 wei1,ʂɨ wɤ
示威遊行,示威游行,shi4 wei1 you2 xing2,ʂɨ wɤ yoʊ ɕiŋ
侍衛,侍卫,shi4 wei4,ʂɨ wɤ
事物,事物,shi4 wu4,ʂɨ u
事務繁忙,事务繁忙,shi4 wu4 fan2 mang2,ʂɨ u fan mɑŋ
世襲,世袭,shi4 xi2,ʂɨ ɕi
視線,视线,shi4 xian4,ʂɨ ɕjɛn
事項,事项,shi4 xiang4,ʂɨ ɕjɑŋ
試行,试行,shi4 xing2,ʂɨ ɕiŋ
誓言,誓言,shi4 yan2,ʂɨ jɛn
試驗,试验,shi4 yan4,ʂɨ jɛn
式樣,式样,shi4 yang4,ʂɨ jɑŋ
事業,事业,shi4 ye4,ʂɨ jɛ
事宜,事宜,shi4 yi2,ʂɨ i
適宜,适宜,shi4 yi2,ʂɨ i
適應,适应,shi4 ying4,ʂɨ iŋ
室友,室友,shi4 you3,ʂɨ yoʊ
事與願違,事与愿违,shi4 yu3 yuan4 wei2,ʂɨ y ɥœn wɤ
視閾,视阈,shi4 yu4,ʂɨ y
事在人為,事在人为,shi4 zai4 ren2 wei2,ʂɨ tsaɪ ʐən wɤ
市長,市长,shi4 zhang3,ʂɨ ʈʂɑŋ
逝者如斯,逝者如斯,shi4 zhe3 ru2 si1,ʂɨ ʈʂɤ ʐu sɯ
市政府,市政府,shi4 zheng4 fu3,ʂɨ ʈʂɤŋ fu
